modName,chromsome,modStart,modEnd,width,strand,HEK293_abacm,HEK293_sysy,A549,CD8T,HeLa,MOLM13
m6A_10293,chr2,11323502,11323503,1,-,0,0,1,0,1,1
m6A_10294,chr2,11323507,11323508,1,-,0,0,1,1,1,0
m6A_10295,chr2,11332745,11332746,1,-,0,0,1,0,1,1
m6A_10296,chr2,18736426,18736427,1,-,0,0,1,0,1,0
m6A_10297,chr2,18736453,18736454,1,-,0,0,1,0,1,0
m6A_10298,chr2,18736850,18736851,1,-,0,0,1,0,1,1
m6A_10299,chr2,18736888,18736889,1,-,0,0,1,1,1,0
m6A_10300,chr2,18736936,18736937,1,-,0,0,1,1,1,0
m6A_10301,chr2,20400689,20400690,1,-,0,0,1,0,0,0
m6A_10302,chr2,20400889,20400890,1,-,0,0,1,0,0,0
m6A_10303,chr2,20401197,20401198,1,-,0,0,1,0,0,0
m6A_10304,chr2,20401271,20401272,1,-,0,0,1,0,0,0
m6A_10305,chr2,20401568,20401569,1,-,0,0,1,0,1,0
m6A_10306,chr2,20402185,20402186,1,-,0,0,1,0,1,0
m6A_10307,chr2,20402195,20402196,1,-,0,0,1,0,1,0
m6A_10308,chr2,20402259,20402260,1,-,0,0,1,0,0,0
m6A_10309,chr2,20402330,20402331,1,-,0,0,1,0,1,0
m6A_10310,chr2,20402459,20402460,1,-,0,0,1,0,0,0
m6A_10311,chr2,20449893,20449894,1,-,0,0,1,1,1,0
m6A_10312,chr2,20818816,20818817,1,-,0,0,1,0,0,0
m6A_10313,chr2,20886576,20886577,1,-,0,0,1,0,0,0
m6A_10314,chr2,20886605,20886606,1,-,0,0,1,0,1,0
m6A_10315,chr2,23980700,23980701,1,-,0,0,1,0,0,0
m6A_10316,chr2,24252320,24252321,1,-,0,0,1,0,1,0
m6A_10317,chr2,24253753,24253754,1,-,0,0,1,0,1,0
m6A_10318,chr2,24253763,24253764,1,-,0,0,1,1,0,0
m6A_10319,chr2,24260633,24260634,1,-,0,0,1,0,1,0
m6A_10320,chr2,24261444,24261445,1,-,0,0,1,0,1,0
m6A_10321,chr2,24261658,24261659,1,-,0,0,1,0,0,0
m6A_10322,chr2,24262060,24262061,1,-,0,0,1,0,0,0
m6A_10323,chr2,24300482,24300483,1,-,0,0,1,0,0,0
m6A_10324,chr2,25042485,25042486,1,-,0,0,1,0,0,0
m6A_10325,chr2,25042700,25042701,1,-,0,0,1,0,1,0
m6A_10326,chr2,25042730,25042731,1,-,0,0,1,0,0,0
m6A_10327,chr2,25141665,25141666,1,-,0,0,1,0,0,0
m6A_10328,chr2,25141690,25141691,1,-,0,0,1,0,0,0
m6A_10329,chr2,25170287,25170288,1,-,0,0,1,0,0,0
m6A_10330,chr2,25457143,25457144,1,-,0,0,1,0,0,0
m6A_10331,chr2,25966034,25966035,1,-,0,0,1,0,1,0
m6A_10332,chr2,25966068,25966069,1,-,0,0,1,0,1,0
m6A_10333,chr2,25966345,25966346,1,-,0,0,1,0,0,0
m6A_10334,chr2,25966414,25966415,1,-,0,0,1,0,1,0
m6A_10335,chr2,25966585,25966586,1,-,0,0,1,0,0,0
m6A_10336,chr2,25966790,25966791,1,-,0,0,1,1,0,0
m6A_10337,chr2,25967052,25967053,1,-,0,0,1,1,0,0
m6A_10338,chr2,25967239,25967240,1,-,0,0,1,0,0,0
m6A_10339,chr2,26150095,26150096,1,-,0,0,1,0,0,0
m6A_10340,chr2,26150196,26150197,1,-,0,0,1,0,0,0
m6A_10341,chr2,26150602,26150603,1,-,0,0,1,0,0,0
m6A_10342,chr2,26151211,26151212,1,-,0,0,1,0,0,0
m6A_10343,chr2,26151242,26151243,1,-,0,0,1,0,0,0
m6A_10344,chr2,26151371,26151372,1,-,0,0,1,0,0,0
m6A_10345,chr2,26151392,26151393,1,-,0,0,1,0,0,0
m6A_10346,chr2,26203803,26203804,1,-,0,0,1,0,0,0
m6A_10347,chr2,26203830,26203831,1,-,0,0,1,0,0,0
m6A_10348,chr2,26204571,26204572,1,-,0,0,1,0,0,0
m6A_10349,chr2,27422654,27422655,1,-,0,0,1,0,1,1
m6A_10350,chr2,27423206,27423207,1,-,0,0,1,0,1,1
m6A_10351,chr2,27532531,27532532,1,-,0,0,1,0,0,0
m6A_10352,chr2,27532540,27532541,1,-,0,0,1,0,1,1
m6A_10353,chr2,27532653,27532654,1,-,0,0,1,0,0,0
m6A_10354,chr2,27549040,27549041,1,-,0,0,1,0,0,0
m6A_10355,chr2,27549166,27549167,1,-,0,0,1,0,1,0
m6A_10356,chr2,27600324,27600325,1,-,0,0,1,0,0,0
m6A_10357,chr2,27600328,27600329,1,-,0,0,1,0,0,0
m6A_10358,chr2,27600375,27600376,1,-,0,0,1,1,0,0
m6A_10359,chr2,27600583,27600584,1,-,0,0,1,1,0,0
m6A_10360,chr2,27601077,27601078,1,-,0,0,1,0,0,0
m6A_10361,chr2,27601133,27601134,1,-,0,0,1,0,0,0
m6A_10362,chr2,27607778,27607779,1,-,0,0,1,0,0,0
m6A_10363,chr2,27607791,27607792,1,-,0,0,1,0,1,0
m6A_10364,chr2,27607835,27607836,1,-,0,0,1,1,0,0
m6A_10365,chr2,27876216,27876217,1,-,0,0,1,1,1,0
m6A_10366,chr2,27876260,27876261,1,-,0,0,1,0,1,0
m6A_10367,chr2,27880233,27880234,1,-,0,0,1,0,0,0
m6A_10368,chr2,29073012,29073013,1,-,0,0,1,0,1,0
m6A_10369,chr2,29092490,29092491,1,-,0,0,1,0,0,0
m6A_10370,chr2,29092647,29092648,1,-,0,0,1,1,1,0
m6A_10371,chr2,29092678,29092679,1,-,0,0,1,1,1,0
m6A_10372,chr2,29092696,29092697,1,-,0,0,1,0,1,0
m6A_10373,chr2,29092710,29092711,1,-,0,0,1,0,1,0
m6A_10374,chr2,29092908,29092909,1,-,0,0,1,0,1,0
m6A_10375,chr2,29092916,29092917,1,-,0,0,1,0,1,0
m6A_10376,chr2,31133571,31133572,1,-,0,0,1,0,0,0
m6A_10377,chr2,31133708,31133709,1,-,0,0,1,0,0,0
m6A_10378,chr2,31133718,31133719,1,-,0,0,1,0,0,0
m6A_10379,chr2,33810065,33810066,1,-,0,0,1,0,0,0
m6A_10380,chr2,33810367,33810368,1,-,0,0,1,1,1,0
m6A_10381,chr2,36582052,36582053,1,-,0,0,1,0,0,0
m6A_10382,chr2,36582324,36582325,1,-,0,0,1,0,1,0
m6A_10383,chr2,37076229,37076230,1,-,0,0,1,1,1,0
m6A_10384,chr2,37076475,37076476,1,-,0,0,1,0,0,0
m6A_10385,chr2,37454924,37454925,1,-,0,0,1,1,1,0
m6A_10386,chr2,37454959,37454960,1,-,0,0,1,0,1,0
m6A_10387,chr2,37455113,37455114,1,-,0,0,1,1,1,0
m6A_10388,chr2,37455148,37455149,1,-,0,0,1,0,1,0
m6A_10389,chr2,37455165,37455166,1,-,0,0,1,0,1,0
m6A_10390,chr2,37455348,37455349,1,-,0,0,1,0,1,1
m6A_10391,chr2,37455364,37455365,1,-,0,0,1,0,1,1
m6A_10392,chr2,37455393,37455394,1,-,0,0,1,0,1,0
m6A_10393,chr2,37455397,37455398,1,-,0,0,1,0,1,0
m6A_10394,chr2,37455436,37455437,1,-,0,0,1,0,1,0
m6A_10395,chr2,37455935,37455936,1,-,0,0,1,1,1,0
m6A_10396,chr2,37543876,37543877,1,-,0,0,1,0,1,1
m6A_10397,chr2,37543892,37543893,1,-,0,0,1,1,1,0
m6A_10398,chr2,37544012,37544013,1,-,0,0,1,0,1,0
m6A_10399,chr2,37544191,37544192,1,-,0,0,1,1,1,0
m6A_10400,chr2,37872613,37872614,1,-,0,0,1,1,0,0
m6A_10401,chr2,37872623,37872624,1,-,0,0,1,0,0,0
m6A_10402,chr2,37872788,37872789,1,-,0,0,1,0,0,0
m6A_10403,chr2,37872919,37872920,1,-,0,0,1,1,1,0
m6A_10404,chr2,37872923,37872924,1,-,0,0,1,0,0,0
m6A_10405,chr2,37872954,37872955,1,-,0,0,1,0,0,0
m6A_10406,chr2,37873122,37873123,1,-,0,0,1,0,0,1
m6A_10407,chr2,37873351,37873352,1,-,0,0,1,0,0,0
m6A_10408,chr2,37873620,37873621,1,-,0,0,1,0,0,0
m6A_10409,chr2,37873797,37873798,1,-,0,0,1,0,0,0
m6A_10410,chr2,38297644,38297645,1,-,0,0,1,0,0,0
m6A_10411,chr2,38298132,38298133,1,-,0,0,1,0,0,0
m6A_10412,chr2,38298180,38298181,1,-,0,0,1,0,0,0
m6A_10413,chr2,38301650,38301651,1,-,0,0,1,0,0,0
m6A_10414,chr2,38303082,38303083,1,-,0,0,1,0,0,0
m6A_10415,chr2,38524335,38524336,1,-,0,0,1,0,0,0
m6A_10416,chr2,38524495,38524496,1,-,0,0,1,0,0,0
m6A_10417,chr2,38524771,38524772,1,-,0,0,1,1,0,0
m6A_10418,chr2,38524858,38524859,1,-,0,0,1,0,0,0
m6A_10419,chr2,38525447,38525448,1,-,0,0,1,0,1,0
m6A_10420,chr2,39088215,39088216,1,-,0,0,1,0,0,0
m6A_10421,chr2,39088238,39088239,1,-,0,0,1,0,1,0
m6A_10422,chr2,39088250,39088251,1,-,0,0,1,0,0,0
m6A_10423,chr2,39088275,39088276,1,-,0,0,1,0,0,0
m6A_10424,chr2,39088356,39088357,1,-,0,0,1,0,0,0
m6A_10425,chr2,39212165,39212166,1,-,0,0,1,0,1,0
m6A_10426,chr2,39212739,39212740,1,-,0,0,1,0,1,0
m6A_10427,chr2,39212742,39212743,1,-,0,0,1,1,1,0
m6A_10428,chr2,39212761,39212762,1,-,0,0,1,1,1,0
m6A_10429,chr2,39212827,39212828,1,-,0,0,1,0,1,0
m6A_10430,chr2,39212852,39212853,1,-,0,0,1,0,1,0
m6A_10431,chr2,39212855,39212856,1,-,0,0,1,1,1,0
m6A_10432,chr2,39213081,39213082,1,-,0,0,1,1,1,0
m6A_10433,chr2,39213367,39213368,1,-,0,0,1,0,0,0
m6A_10434,chr2,39250223,39250224,1,-,0,0,1,0,0,0
m6A_10435,chr2,39250254,39250255,1,-,0,0,1,1,1,0
m6A_10436,chr2,39250300,39250301,1,-,0,0,1,1,0,0
m6A_10437,chr2,39964097,39964098,1,-,0,0,1,1,1,0
m6A_10438,chr2,39964118,39964119,1,-,0,0,1,0,1,0
m6A_10439,chr2,42578342,42578343,1,-,0,0,1,1,1,1
m6A_10440,chr2,42578365,42578366,1,-,0,0,1,1,1,0
m6A_10441,chr2,43451094,43451095,1,-,0,0,1,1,1,1
m6A_10442,chr2,43451122,43451123,1,-,0,0,1,1,1,0
m6A_10443,chr2,43451147,43451148,1,-,0,0,1,0,0,1
m6A_10444,chr2,43451186,43451187,1,-,0,0,1,0,0,1
m6A_10445,chr2,43451200,43451201,1,-,0,0,1,0,1,1
m6A_10446,chr2,43451324,43451325,1,-,0,0,1,1,1,0
m6A_10447,chr2,43451353,43451354,1,-,0,0,1,0,1,1
m6A_10448,chr2,43451590,43451591,1,-,0,0,1,0,0,1
m6A_10449,chr2,43452592,43452593,1,-,0,0,1,0,0,1
m6A_10450,chr2,43458141,43458142,1,-,0,0,1,0,0,0
m6A_10451,chr2,43458217,43458218,1,-,0,0,1,0,1,0
m6A_10452,chr2,43458239,43458240,1,-,0,0,1,0,0,0
m6A_10453,chr2,43801630,43801631,1,-,0,0,1,0,0,0
m6A_10454,chr2,43802030,43802031,1,-,0,0,1,0,0,0
m6A_10455,chr2,43802064,43802065,1,-,0,0,1,0,1,0
m6A_10456,chr2,44586864,44586865,1,-,0,0,1,0,0,0
m6A_10457,chr2,45616678,45616679,1,-,0,0,1,0,0,1
m6A_10458,chr2,45826673,45826674,1,-,0,0,1,0,0,0
m6A_10459,chr2,46739547,46739548,1,-,0,0,1,0,0,0
m6A_10460,chr2,47132522,47132523,1,-,0,0,1,0,0,1
m6A_10461,chr2,47132543,47132544,1,-,0,0,1,0,1,0
m6A_10462,chr2,48035078,48035079,1,-,0,0,1,0,1,0
m6A_10463,chr2,48035156,48035157,1,-,0,0,1,1,1,0
m6A_10464,chr2,54092165,54092166,1,-,0,0,1,0,1,0
m6A_10465,chr2,54092390,54092391,1,-,0,0,1,0,1,1
m6A_10466,chr2,54092402,54092403,1,-,0,0,1,0,1,0
m6A_10467,chr2,54092416,54092417,1,-,0,0,1,0,1,0
m6A_10468,chr2,54092454,54092455,1,-,0,0,1,0,1,0
m6A_10469,chr2,55199565,55199566,1,-,0,0,1,0,1,0
m6A_10470,chr2,55252703,55252704,1,-,0,0,1,0,0,0
m6A_10471,chr2,55518049,55518050,1,-,0,0,1,0,1,0
m6A_10472,chr2,55518090,55518091,1,-,0,0,1,0,1,1
m6A_10473,chr2,55518118,55518119,1,-,0,0,1,0,1,0
m6A_10474,chr2,55522828,55522829,1,-,0,0,1,0,1,0
m6A_10475,chr2,55522852,55522853,1,-,0,0,1,0,1,0
m6A_10476,chr2,55522882,55522883,1,-,0,0,1,0,0,0
m6A_10477,chr2,55523002,55523003,1,-,0,0,1,0,0,0
m6A_10478,chr2,55523018,55523019,1,-,0,0,1,0,0,0
m6A_10479,chr2,55523045,55523046,1,-,0,0,1,0,0,0
m6A_10480,chr2,55523058,55523059,1,-,0,0,1,0,1,0
m6A_10481,chr2,55523127,55523128,1,-,0,0,1,0,1,0
m6A_10482,chr2,55646309,55646310,1,-,0,0,1,0,0,0
m6A_10483,chr2,55776953,55776954,1,-,0,0,1,1,1,0
m6A_10484,chr2,55825676,55825677,1,-,0,0,1,0,1,0
m6A_10485,chr2,55825698,55825699,1,-,0,0,1,1,1,0
m6A_10486,chr2,55844783,55844784,1,-,0,0,1,0,0,0
m6A_10487,chr2,56402684,56402685,1,-,0,0,1,0,0,0
m6A_10488,chr2,58386698,58386699,1,-,0,0,1,0,0,0
m6A_10489,chr2,61370824,61370825,1,-,0,0,1,0,1,0
m6A_10490,chr2,61370841,61370842,1,-,0,0,1,0,0,0
m6A_10491,chr2,61370896,61370897,1,-,0,0,1,0,1,0
m6A_10492,chr2,61415329,61415330,1,-,0,0,1,1,0,0
m6A_10493,chr2,61415566,61415567,1,-,0,0,1,1,0,0
m6A_10494,chr2,61415679,61415680,1,-,0,0,1,0,1,0
m6A_10495,chr2,61415709,61415710,1,-,0,0,1,0,1,0
m6A_10496,chr2,61415736,61415737,1,-,0,0,1,0,1,0
m6A_10497,chr2,61441444,61441445,1,-,0,0,1,0,0,0
m6A_10498,chr2,61441518,61441519,1,-,0,0,1,0,0,0
m6A_10499,chr2,61441577,61441578,1,-,0,0,1,0,0,0
m6A_10500,chr2,61575278,61575279,1,-,0,0,1,0,0,0
m6A_10501,chr2,62066840,62066841,1,-,0,0,1,0,1,0
m6A_10502,chr2,62066957,62066958,1,-,0,0,1,0,0,0
m6A_10503,chr2,62067524,62067525,1,-,0,0,1,0,1,0
m6A_10504,chr2,62067539,62067540,1,-,0,0,1,0,1,0
m6A_10505,chr2,62115112,62115113,1,-,0,0,1,0,1,0
m6A_10506,chr2,62115161,62115162,1,-,0,0,1,0,1,0
m6A_10507,chr2,63631486,63631487,1,-,0,0,1,0,1,0
m6A_10508,chr2,64120309,64120310,1,-,0,0,1,0,1,0
m6A_10509,chr2,64120335,64120336,1,-,0,0,1,0,0,0
m6A_10510,chr2,64120457,64120458,1,-,0,0,1,1,1,0
m6A_10511,chr2,64120475,64120476,1,-,0,0,1,0,1,0
m6A_10512,chr2,64189251,64189252,1,-,0,0,1,0,1,1
m6A_10513,chr2,64321877,64321878,1,-,0,0,1,0,0,0
m6A_10514,chr2,64861870,64861871,1,-,0,0,1,0,0,0
m6A_10515,chr2,64862786,64862787,1,-,0,0,1,0,0,0
m6A_10516,chr2,64863206,64863207,1,-,0,0,1,0,0,0
m6A_10517,chr2,64863379,64863380,1,-,0,0,1,1,1,0
m6A_10518,chr2,64863821,64863822,1,-,0,0,1,0,0,0
m6A_10519,chr2,64863864,64863865,1,-,0,0,1,0,0,0
m6A_10520,chr2,64863880,64863881,1,-,0,0,1,0,0,0
m6A_10521,chr2,64863890,64863891,1,-,0,0,1,0,0,0
m6A_10522,chr2,65315440,65315441,1,-,0,0,1,0,0,0
m6A_10523,chr2,65539015,65539016,1,-,0,0,1,0,1,0
m6A_10524,chr2,65539476,65539477,1,-,0,0,1,0,0,0
m6A_10525,chr2,65539922,65539923,1,-,0,0,1,0,0,0
m6A_10526,chr2,65540463,65540464,1,-,0,0,1,0,0,0
m6A_10527,chr2,65540824,65540825,1,-,0,0,1,0,0,0
m6A_10528,chr2,65541103,65541104,1,-,0,0,1,0,0,0
m6A_10529,chr2,68358037,68358038,1,-,0,0,1,0,1,0
m6A_10530,chr2,68358044,68358045,1,-,0,0,1,0,1,0
m6A_10531,chr2,68358410,68358411,1,-,0,0,1,0,1,0
m6A_10532,chr2,68407964,68407965,1,-,0,0,1,0,1,0
m6A_10533,chr2,68544098,68544099,1,-,0,0,1,0,0,0
m6A_10534,chr2,69692240,69692241,1,-,0,0,1,1,0,1
m6A_10535,chr2,69692839,69692840,1,-,0,0,1,0,0,0
m6A_10536,chr2,69693202,69693203,1,-,0,0,1,1,0,0
m6A_10537,chr2,69693482,69693483,1,-,0,0,1,1,0,0
m6A_10538,chr2,70409000,70409001,1,-,0,0,1,1,0,0
m6A_10539,chr2,70439843,70439844,1,-,0,0,1,0,0,0
m6A_10540,chr2,70439858,70439859,1,-,0,0,1,0,0,0
m6A_10541,chr2,70523640,70523641,1,-,0,0,1,0,0,0
m6A_10542,chr2,70523831,70523832,1,-,0,0,1,0,0,0
m6A_10543,chr2,70677524,70677525,1,-,0,0,1,0,0,0
m6A_10544,chr2,70889671,70889672,1,-,0,0,1,0,0,0
m6A_10545,chr2,70890692,70890693,1,-,0,0,1,0,0,0
m6A_10546,chr2,72376048,72376049,1,-,0,0,1,0,0,0
m6A_10547,chr2,73301765,73301766,1,-,0,0,1,0,0,0
m6A_10548,chr2,73302338,73302339,1,-,0,0,1,0,1,0
m6A_10549,chr2,73307298,73307299,1,-,0,0,1,0,0,0
m6A_10550,chr2,73307754,73307755,1,-,0,0,1,0,0,0
m6A_10551,chr2,73308179,73308180,1,-,0,0,1,0,0,0
m6A_10552,chr2,73315539,73315540,1,-,0,0,1,1,0,0
m6A_10553,chr2,73315564,73315565,1,-,0,0,1,0,0,0
m6A_10554,chr2,73989823,73989824,1,-,0,0,1,1,0,0
m6A_10555,chr2,74383607,74383608,1,-,0,0,1,0,0,0
m6A_10556,chr2,74598226,74598227,1,-,0,0,1,0,1,0
m6A_10557,chr2,74653182,74653183,1,-,0,0,1,0,0,0
m6A_10558,chr2,74666817,74666818,1,-,0,0,1,0,0,0
m6A_10559,chr2,74688408,74688409,1,-,0,0,1,0,1,0
m6A_10560,chr2,74688439,74688440,1,-,0,0,1,1,1,1
m6A_10561,chr2,74688954,74688955,1,-,0,0,1,0,1,0
m6A_10562,chr2,74689119,74689120,1,-,0,0,1,0,0,0
m6A_10563,chr2,74689992,74689993,1,-,0,0,1,0,1,0
m6A_10564,chr2,74690030,74690031,1,-,0,0,1,0,0,0
m6A_10565,chr2,74699207,74699208,1,-,0,0,1,1,1,1
m6A_10566,chr2,74699227,74699228,1,-,0,0,1,0,1,0
m6A_10567,chr2,74756837,74756838,1,-,0,0,1,0,0,0
m6A_10568,chr2,75719969,75719970,1,-,0,0,1,0,0,0
m6A_10569,chr2,75720285,75720286,1,-,0,0,1,0,0,0
m6A_10570,chr2,85549262,85549263,1,-,0,0,1,1,0,0
m6A_10571,chr2,85549700,85549701,1,-,0,0,1,0,0,0
m6A_10572,chr2,85569540,85569541,1,-,0,0,1,0,1,0
m6A_10573,chr2,85776326,85776327,1,-,0,0,1,0,0,0
m6A_10574,chr2,85777134,85777135,1,-,0,0,1,0,1,0
m6A_10575,chr2,85777172,85777173,1,-,0,0,1,0,0,0
m6A_10576,chr2,85786013,85786014,1,-,0,0,1,0,1,0
m6A_10577,chr2,85835166,85835167,1,-,0,0,1,0,1,0
m6A_10578,chr2,86066466,86066467,1,-,0,0,1,0,0,0
m6A_10579,chr2,86066512,86066513,1,-,0,0,1,0,0,0
m6A_10580,chr2,86067027,86067028,1,-,0,0,1,0,0,0
m6A_10581,chr2,86067049,86067050,1,-,0,0,1,0,0,0
m6A_10582,chr2,86067256,86067257,1,-,0,0,1,0,0,0
m6A_10583,chr2,86067364,86067365,1,-,0,0,1,0,1,0
m6A_10584,chr2,86067372,86067373,1,-,0,0,1,1,0,0
m6A_10585,chr2,86078470,86078471,1,-,0,0,1,0,0,0
m6A_10586,chr2,86248130,86248131,1,-,0,0,1,0,0,0
m6A_10587,chr2,86249430,86249431,1,-,0,0,1,0,0,0
m6A_10588,chr2,86253584,86253585,1,-,0,0,1,0,1,0
m6A_10589,chr2,86253593,86253594,1,-,0,0,1,0,0,0
m6A_10590,chr2,86254100,86254101,1,-,0,0,1,0,0,0
m6A_10591,chr2,86254432,86254433,1,-,0,0,1,1,1,0
m6A_10592,chr2,86254458,86254459,1,-,0,0,1,1,1,0
m6A_10593,chr2,86831395,86831396,1,-,0,0,1,0,1,0
m6A_10594,chr2,86831491,86831492,1,-,0,0,1,1,1,0
m6A_10595,chr2,86831533,86831534,1,-,0,0,1,0,1,0
m6A_10596,chr2,86831599,86831600,1,-,0,0,1,1,0,0
m6A_10597,chr2,86831695,86831696,1,-,0,0,1,0,0,0
m6A_10598,chr2,86832001,86832002,1,-,0,0,1,1,1,0
m6A_10599,chr2,86832205,86832206,1,-,0,0,1,0,0,0
m6A_10600,chr2,86832208,86832209,1,-,0,0,1,0,1,0
m6A_10601,chr2,88327726,88327727,1,-,0,0,1,1,1,0
m6A_10602,chr2,88327903,88327904,1,-,0,0,1,1,1,0
m6A_10603,chr2,88856519,88856520,1,-,0,0,1,1,1,0
m6A_10604,chr2,88874316,88874317,1,-,0,0,1,0,1,0
m6A_10605,chr2,88874677,88874678,1,-,0,0,1,1,0,0
m6A_10606,chr2,88874697,88874698,1,-,0,0,1,0,0,0
m6A_10607,chr2,95814222,95814223,1,-,0,0,1,0,0,0
m6A_10608,chr2,95824762,95824763,1,-,0,0,1,0,0,0
m6A_10609,chr2,95830835,95830836,1,-,0,0,1,0,0,0
m6A_10610,chr2,96851700,96851701,1,-,0,0,1,0,0,0
m6A_10611,chr2,96917612,96917613,1,-,0,0,1,0,0,0
m6A_10612,chr2,96917629,96917630,1,-,0,0,1,0,0,0
m6A_10613,chr2,96917641,96917642,1,-,0,0,1,1,1,0
m6A_10614,chr2,96917742,96917743,1,-,0,0,1,0,0,0
m6A_10615,chr2,96917937,96917938,1,-,0,0,1,1,1,0
m6A_10616,chr2,96918009,96918010,1,-,0,0,1,1,1,0
m6A_10617,chr2,96918772,96918773,1,-,0,0,1,0,0,0
m6A_10618,chr2,96918882,96918883,1,-,0,0,1,0,1,0
m6A_10619,chr2,96919191,96919192,1,-,0,0,1,0,1,0
m6A_10620,chr2,96919203,96919204,1,-,0,0,1,1,1,0
m6A_10621,chr2,96919237,96919238,1,-,0,0,1,0,1,0
m6A_10622,chr2,96919408,96919409,1,-,0,0,1,0,0,0
m6A_10623,chr2,96919424,96919425,1,-,0,0,1,0,0,0
m6A_10624,chr2,97259525,97259526,1,-,0,0,1,0,0,0
m6A_10625,chr2,97260264,97260265,1,-,0,0,1,1,1,0
m6A_10626,chr2,97260360,97260361,1,-,0,0,1,1,1,0
m6A_10627,chr2,97260463,97260464,1,-,0,0,1,0,1,0
m6A_10628,chr2,97260857,97260858,1,-,0,0,1,0,1,0
m6A_10629,chr2,97371665,97371666,1,-,0,0,1,0,1,0
m6A_10630,chr2,97371711,97371712,1,-,0,0,1,0,1,0
m6A_10631,chr2,97371942,97371943,1,-,0,0,1,0,0,0
m6A_10632,chr2,97371949,97371950,1,-,0,0,1,0,0,0
m6A_10633,chr2,97372600,97372601,1,-,0,0,1,1,0,0
m6A_10634,chr2,97372878,97372879,1,-,0,0,1,0,0,0
m6A_10635,chr2,97513858,97513859,1,-,0,0,1,1,1,0
m6A_10636,chr2,97526284,97526285,1,-,0,0,1,0,0,0
m6A_10637,chr2,97526471,97526472,1,-,0,0,1,0,0,0
m6A_10638,chr2,97526677,97526678,1,-,0,0,1,0,0,0
m6A_10639,chr2,98373336,98373337,1,-,0,0,1,0,0,0
m6A_10640,chr2,98408961,98408962,1,-,0,0,1,1,0,0
m6A_10641,chr2,98409189,98409190,1,-,0,0,1,0,0,0
m6A_10642,chr2,98409214,98409215,1,-,0,0,1,0,0,0
m6A_10643,chr2,98409219,98409220,1,-,0,0,1,0,0,0
m6A_10644,chr2,98409300,98409301,1,-,0,0,1,0,0,0
m6A_10645,chr2,99216154,99216155,1,-,0,0,1,0,0,0
m6A_10646,chr2,100055170,100055171,1,-,0,0,1,1,0,0
m6A_10647,chr2,100055204,100055205,1,-,0,0,1,0,1,0
m6A_10648,chr2,100055223,100055224,1,-,0,0,1,1,1,0
m6A_10649,chr2,100055241,100055242,1,-,0,0,1,0,1,0
m6A_10650,chr2,100900639,100900640,1,-,0,0,1,0,0,0
m6A_10651,chr2,101008500,101008501,1,-,0,0,1,0,0,1
m6A_10652,chr2,101008528,101008529,1,-,0,0,1,0,0,0
m6A_10653,chr2,101008993,101008994,1,-,0,0,1,0,0,0
m6A_10654,chr2,101009265,101009266,1,-,0,0,1,0,0,0
m6A_10655,chr2,101009290,101009291,1,-,0,0,1,0,0,0
m6A_10656,chr2,101009710,101009711,1,-,0,0,1,0,0,0
m6A_10657,chr2,101009722,101009723,1,-,0,0,1,1,1,0
m6A_10658,chr2,101009727,101009728,1,-,0,0,1,0,0,0
m6A_10659,chr2,101009778,101009779,1,-,0,0,1,0,1,0
m6A_10660,chr2,101009785,101009786,1,-,0,0,1,0,1,0
m6A_10661,chr2,101009790,101009791,1,-,0,0,1,0,0,0
m6A_10662,chr2,101009924,101009925,1,-,0,0,1,0,0,0
m6A_10663,chr2,101009934,101009935,1,-,0,0,1,0,1,0
m6A_10664,chr2,101010195,101010196,1,-,0,0,1,0,0,0
m6A_10665,chr2,101623981,101623982,1,-,0,0,1,0,0,0
m6A_10666,chr2,101624149,101624150,1,-,0,0,1,0,1,0
m6A_10667,chr2,101624153,101624154,1,-,0,0,1,0,0,0
m6A_10668,chr2,101624158,101624159,1,-,0,0,1,0,0,0
m6A_10669,chr2,101624227,101624228,1,-,0,0,1,0,0,0
m6A_10670,chr2,101624303,101624304,1,-,0,0,1,0,0,0
m6A_10671,chr2,101624335,101624336,1,-,0,0,1,1,1,0
m6A_10672,chr2,101624406,101624407,1,-,0,0,1,0,0,0
m6A_10673,chr2,101624425,101624426,1,-,0,0,1,0,0,1
m6A_10674,chr2,101624461,101624462,1,-,0,0,1,0,0,0
m6A_10675,chr2,101624466,101624467,1,-,0,0,1,0,0,1
m6A_10676,chr2,101624499,101624500,1,-,0,0,1,0,0,0
m6A_10677,chr2,101635221,101635222,1,-,0,0,1,0,0,0
m6A_10678,chr2,101893529,101893530,1,-,0,0,1,0,1,0
m6A_10679,chr2,101893554,101893555,1,-,0,0,1,0,1,0
m6A_10680,chr2,101893647,101893648,1,-,0,0,1,1,1,0
m6A_10681,chr2,105882969,105882970,1,-,0,0,1,0,0,1
m6A_10682,chr2,105882982,105882983,1,-,0,0,1,0,1,0
m6A_10683,chr2,105882990,105882991,1,-,0,0,1,0,1,0
m6A_10684,chr2,105883458,105883459,1,-,0,0,1,0,0,0
m6A_10685,chr2,105883677,105883678,1,-,0,0,1,0,0,0
m6A_10686,chr2,105883733,105883734,1,-,0,0,1,1,1,0
m6A_10687,chr2,105883784,105883785,1,-,0,0,1,0,1,0
m6A_10688,chr2,105924557,105924558,1,-,0,0,1,0,0,0
m6A_10689,chr2,106710395,106710396,1,-,0,0,1,1,1,0
m6A_10690,chr2,107418566,107418567,1,-,0,0,1,0,0,0
